  ,<158, 2, 6> 
  ,<158, 3, 15> 
  ,<158, 4, 27> 
  ,<158, 5, 40> 
  ,<158, 6, 53> 
  ,<158, 7, 68> 
  ,<158, 8, 86> 
  ,<159, 1, 36> 
  ,<159, 2, 54> 
  ,<159, 3, 71> 
  ,<159, 4, 90> 
  ,<159, 5, 103> 
  ,<159, 6, 121> 
  ,<159, 7, 134> 
  ,<160, 1, 36> 
  ,<160, 2, 54> 
  ,<160, 3, 71> 
  ,<160, 4, 84> 
  ,<160, 5, 97> 
  ,<160, 6, 111> 
  ,<160, 7, 121> 
  ,<160, 8, 134> 
  ,<161, 1, 36> 
  ,<161, 2, 54> 
  ,<161, 3, 66> 
  ,<161, 4, 84> 
  ,<161, 5, 97> 
  ,<161, 6, 111> 
  ,<161, 7, 121> 
  ,<161, 8, 134> 
  ,<162, 1, 3> 
  ,<162, 2, 10> 
  ,<162, 3, 23> 
  ,<162, 4, 38> 
  ,<162, 5, 55> 
  ,<162, 6, 72> 
  ,<163, 1, 3> 
  ,<163, 2, 10> 
  ,<163, 3, 23> 
  ,<163, 4, 38> 
  ,<163, 5, 55> 
  ,<163, 6, 69> 
  ,<164, 1, 3> 
  ,<164, 2, 10> 
  ,<164, 3, 18> 
  ,<164, 4, 37> 
  ,<164, 5, 55> 
  ,<164, 6, 69> 
  ,<165, 1, 31> 
  ,<165, 2, 43> 
  ,<165, 3, 56> 
  ,<166, 1, 23> 
  ,<166, 2, 31> 
  ,<166, 3, 43> 
  ,<166, 4, 56> 
  ,<166, 5, 69> 
  ,<166, 6, 85> 
  ,<166, 7, 104> 
  ,<166, 8, 118> 
  ,<167, 1, 23> 
  ,<167, 2, 31> 
  ,<167, 3, 43> 
  ,<167, 4, 56> 
  ,<167, 5, 72> 
  ,<167, 6, 85> 
  ,<167, 7, 104> 
  ,<167, 8, 118> 
  ,<168, 1, 45> 
  ,<168, 2, 57> 
  ,<168, 3, 73> 
  ,<168, 4, 89> 
  ,<168, 5, 106> 
  ,<168, 6, 119> 
  ,<168, 7, 135> 
  ,<168, 8, 147> 
  ,<169, 1, 45> 
  ,<169, 2, 57> 
  ,<169, 3, 73> 
  ,<169, 4, 89> 
  ,<169, 5, 106> 
  ,<169, 6, 121> 
  ,<169, 7, 134> 
  ,<169, 8, 147> 
  ,<170, 1, 12> 
  ,<170, 2, 23> 
  ,<170, 3, 31> 
  ,<170, 4, 42> 
  ,<170, 5, 57> 
  ,<170, 6, 73> 
  ,<170, 7, 89> 
  ,<171, 1, 58> 
  ,<171, 2, 70> 
  ,<171, 3, 85> 
  ,<171, 4, 103> 
  ,<171, 5, 116> 
  ,<171, 6, 130> 
  ,<171, 7, 144> 
  ,<171, 8, 154> 
  ,<172, 1, 58> 
  ,<172, 2, 70> 
  ,<172, 3, 85> 
  ,<172, 4, 103> 
  ,<172, 5, 116> 
  ,<172, 6, 130> 
  ,<172, 7, 139> 
  ,<172, 8, 150> 
  ,<173, 1, 58> 
  ,<173, 2, 70> 
  ,<173, 3, 85> 
  ,<173, 4, 103> 
  ,<173, 5, 116> 
  ,<173, 6, 130> 
  ,<173, 7, 140> 
  ,<173, 8, 152> 
  ,<174, 1, 33> 
  ,<174, 2, 45> 
  ,<174, 3, 59> 
  ,<175, 1, 31> 
  ,<175, 2, 42> 
  ,<175, 3, 59> 
  ,<176, 1, 33> 
  ,<176, 2, 45> 
  ,<176, 3, 59> 
  ,<177, 1, 10> 
  ,<177, 2, 18> 
  ,<177, 3, 32> 
  ,<177, 4, 46> 
  ,<177, 5, 60> 
  ,<178, 1, 10> 
  ,<178, 2, 23> 
  ,<178, 3, 33> 
  ,<178, 4, 45> 
  ,<178, 5, 60> 
  ,<179, 1, 10> 
  ,<179, 2, 20> 
  ,<179, 3, 33> 
  ,<179, 4, 45> 
  ,<179, 5, 60> 
  ,<180, 1, 19> 
  ,<180, 2, 30> 
  ,<180, 3, 47> 
  ,<180, 4, 61> 
  ,<180, 5, 76> 
  ,<180, 6, 91> 
  ,<180, 7, 107> 
  ,<180, 8, 122> 
  ,<181, 1, 19> 
  ,<181, 2, 30> 
  ,<181, 3, 41> 
  ,<181, 4, 61> 
  ,<181, 5, 76> 
  ,<181, 6, 91> 
  ,<181, 7, 107> 
  ,<181, 8, 122> 
  ,<182, 1, 19> 
  ,<182, 2, 30> 
  ,<182, 3, 41> 
  ,<182, 4, 61> 
  ,<182, 5, 79> 
  ,<182, 6, 95> 
  ,<182, 7, 107> 
  ,<182, 8, 122> 
  ,<183, 1, 32> 
  ,<183, 2, 50> 
  ,<183, 3, 62> 
  ,<183, 4, 81> 
  ,<183, 5, 89> 
  ,<184, 1, 9> 
  ,<184, 2, 21> 
  ,<184, 3, 36> 
  ,<184, 4, 50> 
  ,<184, 5, 62> 
  ,<184, 6, 81> 
  ,<184, 7, 89> 
  ,<184, 8, 106> 
  ,<185, 1, 7> 
  ,<185, 2, 17> 
  ,<185, 3, 36> 
  ,<185, 4, 50> 
  ,<185, 5, 62> 
  ,<185, 6, 81> 
  ,<185, 7, 89> 
  ,<185, 8, 106> 
  ,<186, 1, 22> 
  ,<186, 2, 34> 
  ,<186, 3, 49> 
  ,<186, 4, 63> 
  ,<186, 5, 75> 
  ,<186, 6, 86> 
  ,<186, 7, 97> 
  ,<186, 8, 111> 
  ,<187, 1, 7> 
  ,<187, 2, 17> 
  ,<187, 3, 36> 
  ,<187, 4, 50> 
  ,<187, 5, 63> 
  ,<188, 1, 63> 
  ,<188, 2, 82> 
  ,<188, 3, 100> 
  ,<188, 4, 114> 
  ,<188, 5, 126> 
  ,<188, 6, 140> 
  ,<188, 7, 152> 
  ,<188, 8, 162> 
  ,<189, 1, 16> 
  ,<189, 2, 28> 
  ,<189, 3, 42> 
  ,<189, 4, 64> 
  ,<189, 5, 77> 
  ,<189, 6, 93> 
  ,<189, 7, 102> 
  ,<189, 8, 116> 
  ,<190, 1, 16> 
  ,<190, 2, 28> 
  ,<190, 3, 42> 
  ,<190, 4, 64> 
  ,<190, 5, 77> 
  ,<190, 6, 93> 
  ,<190, 7, 111> 
  ,<190, 8, 120> 
  ,<191, 1, 14> 
  ,<191, 2, 28> 
  ,<191, 3, 42> 
  ,<191, 4, 64> 
  ,<191, 5, 77> 
  ,<191, 6, 93> 
  ,<191, 7, 111> 
  ,<191, 8, 121> 
  ,<192, 1, 24> 
  ,<192, 2, 43> 
  ,<192, 3, 56> 
  ,<192, 4, 65> 
  ,<193, 1, 28> 
  ,<193, 2, 43> 
  ,<193, 3, 56> 
  ,<193, 4, 65> 
  ,<194, 1, 13> 
  ,<194, 2, 30> 
  ,<194, 3, 47> 
  ,<194, 4, 65> 
  ,<195, 1, 66> 
  ,<195, 2, 84> 
  ,<195, 3, 99> 
  ,<195, 4, 117> 
  ,<195, 5, 128> 
  ,<195, 6, 141> 
  ,<195, 7, 153> 
  ,<195, 8, 161> 
  ,<196, 1, 66> 
  ,<196, 2, 84> 
  ,<196, 3, 99> 
  ,<196, 4, 112> 
  ,<196, 5, 128> 
  ,<196, 6, 141> 
  ,<196, 7, 153> 
  ,<196, 8, 161> 
  ,<197, 1, 66> 
  ,<197, 2, 84> 
  ,<197, 3, 97> 
  ,<197, 4, 111> 
  ,<197, 5, 121> 
  ,<197, 6, 141> 
  ,<197, 7, 153> 
  ,<197, 8, 161> 
  ,<198, 1, 51> 
  ,<198, 2, 67> 
  ,<198, 3, 79> 
  ,<198, 4, 95> 
  ,<198, 5, 113> 
  ,<198, 6, 124> 
  ,<198, 7, 133> 
  ,<198, 8, 143> 
  ,<199, 1, 51> 
  ,<199, 2, 67> 
  ,<199, 3, 83> 
  ,<199, 4, 95> 
  ,<199, 5, 113> 
  ,<199, 6, 124> 
  ,<199, 7, 133> 
  ,<199, 8, 143> 
  ,<200, 1, 51> 
  ,<200, 2, 67> 
  ,<200, 3, 79> 
  ,<200, 4, 95> 
  ,<200, 5, 105> 
  ,<200, 6, 124> 
  ,<200, 7, 133> 
  ,<200, 8, 143> 
  ,<201, 1, 68> 
  ,<201, 2, 80> 
  ,<201, 3, 88> 
  ,<201, 4, 107> 
  ,<201, 5, 122> 
  ,<201, 6, 136> 
  ,<201, 7, 151> 
  ,<201, 8, 160> 
  ,<202, 1, 68> 
  ,<202, 2, 80> 
  ,<202, 3, 88> 
  ,<202, 4, 107> 
  ,<202, 5, 122> 
  ,<202, 6, 136> 
  ,<202, 7, 151> 
  ,<202, 8, 165> 
  ,<203, 1, 68> 
  ,<203, 2, 80> 
  ,<203, 3, 88> 
  ,<203, 4, 107> 
  ,<203, 5, 122> 
  ,<203, 6, 136> 
  ,<203, 7, 148> 
  ,<204, 1, 55> 
  ,<204, 2, 69> 
  ,<204, 3, 82> 
  ,<204, 4, 100> 
  ,<204, 5, 116> 
  ,<204, 6, 132> 
  ,<204, 7, 146> 
  ,<204, 8, 157> 
  ,<205, 1, 55> 
  ,<205, 2, 69> 
  ,<205, 3, 87> 
  ,<205, 4, 100> 
  ,<205, 5, 116> 
  ,<205, 6, 132> 
  ,<205, 7, 146> 
  ,<205, 8, 157> 
  ,<206, 1, 55> 
  ,<206, 2, 69> 
  ,<206, 3, 85> 
  ,<206, 4, 103> 
  ,<206, 5, 116> 
  ,<206, 6, 132> 
  ,<206, 7, 146> 
  ,<206, 8, 157> 
  ,<207, 1, 29> 
  ,<207, 2, 48> 
  ,<207, 3, 58> 
  ,<207, 4, 70> 
  ,<207, 5, 82> 
  ,<207, 6, 96> 
  ,<207, 7, 103> 
  ,<208, 1, 29> 
  ,<208, 2, 48> 
  ,<208, 3, 58> 
  ,<208, 4, 70> 
  ,<208, 5, 82> 
  ,<208, 6, 96> 
  ,<208, 7, 112> 
  ,<209, 1, 29> 
  ,<209, 2, 44> 
  ,<209, 3, 58> 
  ,<209, 4, 70> 
  ,<209, 5, 82> 
  ,<209, 6, 96> 
  ,<209, 7, 112> 
  ,<210, 1, 71> 
  ,<210, 2, 90> 
  ,<210, 3, 104> 
  ,<210, 4, 118> 
  ,<210, 5, 128> 
  ,<210, 6, 141> 
  ,<210, 7, 153> 
  ,<210, 8, 161> 
  ,<211, 1, 71> 
  ,<211, 2, 84> 
  ,<211, 3, 99> 
  ,<211, 4, 112> 
  ,<211, 5, 125> 
  ,<211, 6, 137> 
  ,<211, 7, 153> 
  ,<211, 8, 161> 
  ,<212, 1, 71> 
  ,<212, 2, 84> 
  ,<212, 3, 99> 
  ,<212, 4, 112> 
  ,<212, 5, 128> 
  ,<212, 6, 141> 
  ,<212, 7, 153> 
  ,<212, 8, 161> 
  ,<213, 1, 1> 
  ,<213, 2, 6> 
  ,<213, 3, 13> 
  ,<213, 4, 26> 
  ,<213, 5, 39> 
  ,<213, 6, 56> 
  ,<213, 7, 72> 
  ,<214, 1, 26> 
  ,<214, 2, 39> 
  ,<214, 3, 56> 
  ,<214, 4, 72> 
  ,<214, 5, 85> 
  ,<214, 6, 104> 
  ,<214, 7, 118> 
  ,<214, 8, 128> 
  ,<215, 1, 27> 
  ,<215, 2, 39> 
  ,<215, 3, 56> 
  ,<215, 4, 72> 
  ,<215, 5, 85> 
  ,<215, 6, 104> 
  ,<215, 7, 118> 
  ,<215, 8, 129> 
  ,<216, 1, 16> 
  ,<216, 2, 28> 
  ,<216, 3, 42> 
  ,<216, 4, 57> 
  ,<216, 5, 73> 
  ,<216, 6, 92> 
  ,<217, 1, 16> 
  ,<217, 2, 29> 
  ,<217, 3, 44> 
  ,<217, 4, 57> 
  ,<217, 5, 73> 
  ,<217, 6, 92> 
  ,<218, 1, 6> 
  ,<218, 2, 18> 
  ,<218, 3, 37> 
  ,<218, 4, 57> 
  ,<218, 5, 73> 
  ,<218, 6, 92> 
  ,<219, 1, 74> 
  ,<219, 2, 92> 
  ,<219, 3, 108> 
  ,<219, 4, 125> 
  ,<219, 5, 143> 
  ,<219, 6, 158> 
  ,<220, 1, 74> 
  ,<220, 2, 89> 
  ,<220, 3, 106> 
  ,<220, 4, 125> 
  ,<220, 5, 143> 
  ,<220, 6, 158> 
  ,<221, 1, 74> 
  ,<221, 2, 93> 
  ,<221, 3, 111> 
  ,<221, 4, 125> 
  ,<221, 5, 143> 
  ,<221, 6, 158> 
  ,<222, 1, 9> 
  ,<222, 2, 21> 
  ,<222, 3, 41> 
  ,<222, 4, 61> 
  ,<222, 5, 75> 
  ,<222, 6, 86> 
  ,<222, 7, 97> 
  ,<222, 8, 111> 
  ,<223, 1, 9> 
  ,<223, 2, 21> 
  ,<223, 3, 41> 
  ,<223, 4, 61> 
  ,<223, 5, 75> 
  ,<223, 6, 86> 
  ,<223, 7, 99> 
  ,<223, 8, 117> 
  ,<224, 1, 9> 
  ,<224, 2, 21> 
  ,<224, 3, 41> 
  ,<224, 4, 61> 
  ,<224, 5, 75> 
  ,<224, 6, 86> 
  ,<224, 7, 101> 
  ,<224, 8, 115> 
  ,<225, 1, 12> 
  ,<225, 2, 28> 
  ,<225, 3, 43> 
  ,<225, 4, 56> 
  ,<225, 5, 65> 
  ,<225, 6, 76> 
  ,<225, 7, 91> 
  ,<225, 8, 107> 
  ,<226, 1, 12> 
  ,<226, 2, 24> 
  ,<226, 3, 43> 
  ,<226, 4, 56> 
  ,<226, 5, 65> 
  ,<226, 6, 76> 
  ,<226, 7, 91> 
  ,<226, 8, 107> 
  ,<227, 1, 14> 
  ,<227, 2, 28> 
  ,<227, 3, 43> 
  ,<227, 4, 56> 
  ,<227, 5, 65> 
  ,<227, 6, 76> 
  ,<227, 7, 91> 
  ,<227, 8, 110> 
  ,<228, 1, 9> 
  ,<228, 2, 21> 
  ,<228, 3, 36> 
  ,<228, 4, 46> 
  ,<228, 5, 60> 
  ,<228, 6, 77> 
  ,<228, 7, 93> 
  ,<228, 8, 111> 
  ,<229, 1, 9> 
  ,<229, 2, 21> 
  ,<229, 3, 36> 
  ,<229, 4, 54> 
  ,<229, 5, 64> 
  ,<229, 6, 77> 
  ,<229, 7, 93> 
  ,<229, 8, 111> 
  ,<230, 1, 9> 
  ,<230, 2, 21> 
  ,<230, 3, 36> 
  ,<230, 4, 46> 
  ,<230, 5, 64> 
  ,<230, 6, 77> 
  ,<230, 7, 93> 
  ,<230, 8, 111> 
  ,<231, 1, 45> 
  ,<231, 2, 58> 
  ,<231, 3, 78> 
  ,<231, 4, 94> 
  ,<232, 1, 46> 
  ,<232, 2, 58> 
  ,<232, 3, 78> 
  ,<232, 4, 92> 
  ,<233, 1, 46> 
  ,<233, 2, 66> 
  ,<233, 3, 78> 
  ,<233, 4, 92> 
  ,<234, 1, 63> 
  ,<234, 2, 79> 
  ,<234, 3, 90> 
  ,<234, 4, 104> 
  ,<235, 1, 61> 
  ,<235, 2, 79> 
  ,<235, 3, 90> 
  ,<236, 1, 69> 
  ,<236, 2, 79> 
  ,<236, 3, 90> 
  ,<237, 1, 68> 
  ,<237, 2, 80> 
  ,<237, 3, 88> 
  ,<237, 4, 105> 
  ,<237, 5, 124> 
  ,<237, 6, 142> 
  ,<237, 7, 154> 
  ,<238, 1, 68> 
  ,<238, 2, 80> 
  ,<238, 3, 88> 
  ,<238, 4, 105> 
  ,<238, 5, 124> 
  ,<238, 6, 142> 
  ,<238, 7, 149> 
  ,<239, 1, 68> 
  ,<239, 2, 80> 
  ,<239, 3, 96> 
  ,<239, 4, 112> 
  ,<239, 5, 127> 
  ,<239, 6, 142> 
  ,<239, 7, 149> 
  ,<240, 1, 81> 
  ,<240, 2, 93> 
  ,<240, 3, 111> 
  ,<240, 4, 125> 
  ,<240, 5, 143> 
  ,<240, 6, 156> 
  ,<241, 1, 81> 
  ,<241, 2, 93> 
  ,<241, 3, 111> 
  ,<241, 4, 125> 
  ,<241, 5, 137> 
  ,<241, 6, 156> 
  ,<242, 1, 81> 
  ,<242, 2, 97> 
  ,<242, 3, 111> 
  ,<242, 4, 125> 
  ,<242, 5, 137> 
  ,<242, 6, 156> 
  ,<243, 1, 2> 
  ,<243, 2, 12> 
  ,<243, 3, 28> 
  ,<243, 4, 43> 
  ,<243, 5, 56> 
  ,<243, 6, 65> 
  ,<243, 7, 82> 
  ,<243, 8, 100> 
  ,<244, 1, 2> 
  ,<244, 2, 12> 
  ,<244, 3, 28> 
  ,<244, 4, 43> 
  ,<244, 5, 56> 
  ,<244, 6, 69> 
  ,<244, 7, 82> 
  ,<244, 8, 100> 
  ,<245, 1, 2> 
  ,<245, 2, 12> 
  ,<245, 3, 28> 
  ,<245, 4, 42> 
  ,<245, 5, 58> 
  ,<245, 6, 70> 
  ,<245, 7, 82> 
  ,<245, 8, 100> 
  ,<246, 1, 72> 
  ,<246, 2, 83> 
  ,<246, 3, 95> 
  ,<246, 4, 105> 
  ,<246, 5, 117> 
  ,<246, 6, 129> 
  ,<246, 7, 138> 
  ,<246, 8, 151> 
  ,<247, 1, 72> 
  ,<247, 2, 83> 
  ,<247, 3, 95> 
  ,<247, 4, 105> 
  ,<247, 5, 117> 
  ,<247, 6, 131> 
  ,<247, 7, 149> 
  ,<247, 8, 163> 
  ,<248, 1, 72> 
  ,<248, 2, 83> 
  ,<248, 3, 95> 
  ,<248, 4, 105> 
  ,<248, 5, 117> 
  ,<248, 6, 131> 
  ,<248, 7, 145> 
  ,<248, 8, 156> 
  ,<249, 1, 48> 
  ,<249, 2, 66> 
  ,<249, 3, 84> 
  ,<249, 4, 99> 
  ,<249, 5, 112> 
  ,<249, 6, 128> 
  ,<249, 7, 141> 
  ,<249, 8, 155> 
  ,<250, 1, 48> 
  ,<250, 2, 66> 
  ,<250, 3, 84> 
  ,<250, 4, 99> 
  ,<250, 5, 117> 
  ,<250, 6, 128> 
  ,<250, 7, 141> 
  ,<250, 8, 155> 
  ,<251, 1, 53> 
  ,<251, 2, 66> 
  ,<251, 3, 84> 
  ,<251, 4, 99> 
  ,<251, 5, 117> 
  ,<251, 6, 128> 
  ,<251, 7, 141> 
  ,<251, 8, 155> 
  ,<252, 1, 60> 
  ,<252, 2, 74> 
  ,<252, 3, 85> 
  ,<252, 4, 103> 
  ,<252, 5, 121> 
  ,<252, 6, 134> 
  ,<252, 7, 144> 
  ,<252, 8, 154> 
  ,<253, 1, 60> 
  ,<253, 2, 74> 
  ,<253, 3, 85> 
  ,<253, 4, 103> 
  ,<253, 5, 121> 
  ,<253, 6, 134> 
  ,<253, 7, 147> 
  ,<253, 8, 159> 
  ,<254, 1, 60> 
  ,<254, 2, 74> 
  ,<254, 3, 85> 
  ,<254, 4, 103> 
  ,<254, 5, 121> 
  ,<254, 6, 134> 
  ,<254, 7, 146> 
  ,<254, 8, 157> 
  ,<255, 1, 86> 
  ,<255, 2, 101> 
  ,<255, 3, 115> 
  ,<255, 4, 129> 
  ,<255, 5, 145> 
  ,<255, 6, 156> 
  ,<256, 1, 86> 
  ,<256, 2, 101> 
  ,<256, 3, 115> 
  ,<256, 4, 131> 
  ,<256, 5, 145> 
  ,<256, 6, 156> 
  ,<257, 1, 2> 
  ,<257, 2, 12> 
  ,<257, 3, 28> 
  ,<257, 4, 43> 
  ,<257, 5, 52> 
  ,<257, 6, 68> 
  ,<257, 7, 86> 
  ,<258, 1, 57> 
  ,<258, 2, 73> 
  ,<258, 3, 87> 
  ,<258, 4, 100> 
  ,<258, 5, 114> 
  ,<258, 6, 133> 
  ,<258, 7, 143> 
  ,<259, 1, 24> 
  ,<259, 2, 43> 
  ,<259, 3, 56> 
  ,<259, 4, 69> 
  ,<259, 5, 87> 
  ,<259, 6, 100> 
  ,<260, 1, 24> 
  ,<260, 2, 43> 
  ,<260, 3, 56> 
  ,<260, 4, 72> 
  ,<260, 5, 87> 
  ,<260, 6, 100> 
  ,<261, 1, 18> 
  ,<261, 2, 32> 
  ,<261, 3, 50> 
  ,<261, 4, 62> 
  ,<261, 5, 80> 
  ,<261, 6, 88> 
  ,<262, 1, 52> 
  ,<262, 2, 68> 
  ,<262, 3, 80> 
  ,<262, 4, 88> 
  ,<262, 5, 101> 
  ,<263, 1, 34> 
  ,<263, 2, 49> 
  ,<263, 3, 62> 
  ,<263, 4, 80> 
  ,<263, 5, 88> 
  ,<263, 6, 101> 
  ,<264, 1, 68> 
  ,<264, 2, 81> 
  ,<264, 3, 89> 
  ,<264, 4, 106> 
  ,<265, 1, 68> 
  ,<265, 2, 81> 
  ,<265, 3, 89> 
  ,<265, 4, 106> 
  ,<265, 5, 119> 
  ,<265, 6, 135> 
  ,<266, 1, 57> 
  ,<266, 2, 73> 
  ,<266, 3, 89> 
  ,<266, 4, 106> 
  ,<266, 5, 120> 
  ,<266, 6, 132> 
  ,<267, 1, 55> 
  ,<267, 2, 65> 
  ,<267, 3, 79> 
  ,<267, 4, 90> 
  ,<267, 5, 104> 
  ,<267, 6, 118> 
  ,<268, 1, 43> 
  ,<268, 2, 52> 
  ,<268, 3, 71> 
  ,<268, 4, 90> 
  ,<268, 5, 108> 
  ,<268, 6, 120> 
  ,<268, 7, 138> 
  ,<269, 1, 43> 
  ,<269, 2, 52> 
  ,<269, 3, 71> 
  ,<269, 4, 90> 
  ,<269, 5, 104> 
  ,<269, 6, 123> 
  ,<269, 7, 136> 
  ,<270, 1, 13> 
  ,<270, 2, 30> 
  ,<270, 3, 47> 
  ,<270, 4, 61> 
  ,<270, 5, 76> 
  ,<270, 6, 91> 
  ,<271, 1, 18> 
  ,<271, 2, 32> 
  ,<271, 3, 50> 
  ,<271, 4, 63> 
  ,<271, 5, 76> 
  ,<271, 6, 91> 
  ,<271, 7, 107> 
  ,<271, 8, 122> 
  ,<272, 1, 50> 
  ,<272, 2, 63> 
  ,<272, 3, 76> 
  ,<272, 4, 91> 
  ,<272, 5, 107> 
  ,<272, 6, 122> 
  ,<272, 7, 136> 
  ,<272, 8, 151> 
  ,<273, 1, 74> 
  ,<273, 2, 92> 
  ,<273, 3, 103> 
  ,<273, 4, 116> 
  ,<273, 5, 130> 
  ,<273, 6, 140> 
  ,<274, 1, 74> 
  ,<274, 2, 92> 
  ,<274, 3, 103> 
  ,<274, 4, 114> 
  ,<274, 5, 126> 
  ,<274, 6, 140> 
  ,<275, 1, 77> 
  ,<275, 2, 92> 
  ,<275, 3, 103> 
  ,<275, 4, 116> 
  ,<275, 5, 130> 
  ,<275, 6, 140> 
  ,<276, 1, 51> 
  ,<276, 2, 74> 
  ,<276, 3, 93> 
  ,<276, 4, 111> 
  ,<276, 5, 119> 
  ,<276, 6, 135> 
  ,<276, 7, 147> 
  ,<276, 8, 159> 
  ,<277, 1, 43> 
  ,<277, 2, 52> 
  ,<277, 3, 66> 
  ,<277, 4, 78> 
  ,<277, 5, 93> 
  ,<277, 6, 102> 
  ,<277, 7, 119> 
  ,<278, 1, 43> 
  ,<278, 2, 52> 
  ,<278, 3, 66> 
  ,<278, 4, 78> 
  ,<278, 5, 93> 
  ,<278, 6, 111> 
  ,<278, 7, 119> 
  ,<279, 1, 94> 
  ,<279, 2, 109> 
  ,<279, 3, 121> 
  ,<279, 4, 141> 
  ,<279, 5, 153> 
  ,<279, 6, 161> 
  ,<280, 1, 34> 
  ,<280, 2, 49> 
  ,<280, 3, 62> 
  ,<280, 4, 81> 
  ,<280, 5, 94> 
  ,<281, 1, 34> 
  ,<281, 2, 47> 
  ,<281, 3, 61> 
  ,<281, 4, 71> 
  ,<281, 5, 84> 
  ,<281, 6, 94> 
  ,<282, 1, 2> 
  ,<282, 2, 12> 
  ,<282, 3, 28> 
  ,<282, 4, 43> 
  ,<282, 5, 56> 
  ,<282, 6, 69> 
  ,<282, 7, 79> 
  ,<282, 8, 95> 
  ,<283, 1, 2> 
  ,<283, 2, 12> 
  ,<283, 3, 28> 
  ,<283, 4, 43> 
  ,<283, 5, 56> 
  ,<283, 6, 65> 
  ,<283, 7, 79> 
  ,<283, 8, 95> 
  ,<284, 1, 2> 
  ,<284, 2, 12> 
  ,<284, 3, 28> 
  ,<284, 4, 43> 
  ,<284, 5, 56> 
  ,<284, 6, 69> 
  ,<284, 7, 83> 
  ,<284, 8, 95> 
  ,<285, 1, 96> 
  ,<285, 2, 112> 
  ,<285, 3, 127> 
  ,<285, 4, 142> 
  ,<285, 5, 149> 
  ,<285, 6, 158> 
  ,<286, 1, 96> 
  ,<286, 2, 112> 
  ,<286, 3, 125> 
  ,<286, 4, 143> 
  ,<286, 5, 158> 
  ,<287, 1, 56> 
  ,<287, 2, 69> 
  ,<287, 3, 82> 
  ,<287, 4, 96> 
  ,<287, 5, 108> 
  ,<287, 6, 121> 
  ,<287, 7, 134> 
  ,<287, 8, 147> 
  ,<288, 1, 11> 
  ,<288, 2, 20> 
  ,<288, 3, 27> 
  ,<288, 4, 39> 
  ,<288, 5, 52> 
  ,<288, 6, 71> 
  ,<288, 7, 84> 
  ,<288, 8, 97> 
  ,<289, 1, 11> 
  ,<289, 2, 20> 
  ,<289, 3, 27> 
  ,<289, 4, 39> 
  ,<289, 5, 52> 
  ,<289, 6, 66> 
  ,<289, 7, 84> 
  ,<289, 8, 97> 
  ,<290, 1, 11> 
  ,<290, 2, 20> 
  ,<290, 3, 27> 
  ,<290, 4, 41> 
  ,<290, 5, 61> 
  ,<290, 6, 71> 
  ,<290, 7, 84> 
  ,<290, 8, 97> 
  ,<291, 1, 23> 
  ,<291, 2, 31> 
  ,<291, 3, 43> 
  ,<291, 4, 56> 
  ,<291, 5, 69> 
  ,<291, 6, 85> 
  ,<291, 7, 98> 
  ,<292, 1, 98> 
  ,<292, 2, 113> 
  ,<292, 3, 124> 
  ,<292, 4, 142> 
  ,<293, 1, 16> 
  ,<293, 2, 29> 
  ,<293, 3, 44> 
  ,<293, 4, 55> 
  ,<293, 5, 69> 
  ,<293, 6, 85> 
  ,<293, 7, 98> 
  ,<293, 8, 113> 
  ,<294, 1, 66> 
  ,<294, 2, 84> 
  ,<294, 3, 99> 
  ,<294, 4, 112> 
  ,<295, 1, 86> 
  ,<295, 2, 99> 
  ,<295, 3, 117> 
  ,<295, 4, 131> 
  ,<296, 1, 86> 
  ,<296, 2, 99> 
  ,<296, 3, 112> 
  ,<296, 4, 129> 
  ,<297, 1, 30> 
  ,<297, 2, 47> 
  ,<297, 3, 65> 
  ,<297, 4, 82> 
  ,<297, 5, 100> 
  ,<297, 6, 116> 
  ,<297, 7, 130> 
  ,<297, 8, 139> 
  ,<298, 1, 39> 
  ,<298, 2, 56> 
  ,<298, 3, 69> 
  ,<298, 4, 82> 
  ,<298, 5, 100> 
  ,<298, 6, 114> 
  ,<298, 7, 133> 
  ,<298, 8, 143> 
  ,<299, 1, 39> 
  ,<299, 2, 56> 
  ,<299, 3, 65> 
  ,<299, 4, 82> 
  ,<299, 5, 100> 
  ,<299, 6, 114> 
  ,<299, 7, 133> 
  ,<299, 8, 143> 
  ,<300, 1, 54> 
  ,<300, 2, 68> 
  ,<300, 3, 86> 
  ,<300, 4, 101> 
  ,<300, 5, 115> 
  ,<300, 6, 129> 
  ,<300, 7, 138> 
  ,<300, 8, 151> 
  ,<301, 1, 13> 
  ,<301, 2, 26> 
  ,<301, 3, 35> 
  ,<301, 4, 53> 
  ,<301, 5, 68> 
  ,<301, 6, 86> 
  ,<301, 7, 101> 
  ,<301, 8, 115> 
  ,<302, 1, 9> 
  ,<302, 2, 21> 
  ,<302, 3, 35> 
  ,<302, 4, 53> 
  ,<302, 5, 68> 
  ,<302, 6, 86> 
  ,<302, 7, 101> 
  ,<302, 8, 115> 
  ,<303, 1, 93> 
  ,<303, 2, 102> 
  ,<303, 3, 116> 
  ,<303, 4, 130> 
  ,<304, 1, 15> 
  ,<304, 2, 27> 
  ,<304, 3, 40> 
  ,<304, 4, 53> 
  ,<304, 5, 68> 
  ,<304, 6, 81> 
  ,<304, 7, 93> 
  ,<304, 8, 102> 
  ,<305, 1, 15> 
  ,<305, 2, 27> 
  ,<305, 3, 40> 
  ,<305, 4, 53> 
