< 347, 3, {26, 91, 94}, 12, 146>
< 348, 1, {92}, 39, 34>
< 349, 2, {92, 181}, 35, 96>
< 350, 1, {93}, 4, 161>
< 351, 1, {94}, 42, 24>
< 352, 1, {95}, 15, 114>
< 353, 1, {96}, 23, 152>
< 354, 1, {97}, 9, 145>
< 355, 1, {98}, 49, 3>
< 356, 2, {98, 136}, 32, 138>
< 357, 1, {99}, 8, 14>
< 358, 2, {29, 99}, 13, 135>
< 359, 1, {100}, 41, 111>
< 360, 2, {100, 137}, 18, 155>
< 361, 3, {100, 105, 137}, 11, 127>
< 362, 4, {100, 105, 137, 138}, 11, 40>
< 363, 3, {100, 106, 137}, 48, 56>
< 364, 3, {100, 107, 137}, 1, 153>
< 365, 1, {101}, 7, 9>
< 366, 2, {101, 216}, 0, 69>
< 367, 1, {102}, 32, 68>
< 368, 2, {102, 183}, 20, 83>
< 369, 3, {102, 105, 183}, 4, 109>
< 370, 4, {102, 105, 138, 183}, 34, 67>
< 371, 3, {102, 106, 183}, 32, 175>
< 372, 3, {102, 107, 183}, 26, 114>
< 373, 1, {103}, 2, 93>
< 374, 2, {103, 196}, 12, 85>
< 375, 3, {103, 105, 196}, 43, 97>
< 376, 4, {103, 105, 138, 196}, 4, 113>
< 377, 3, {103, 106, 196}, 35, 155>
< 378, 3, {103, 107, 196}, 43, 170>
< 379, 1, {104}, 14, 172>
< 380, 1, {105}, 32, 149>
< 381, 2, {105, 138}, 41, 153>
< 382, 3, {105, 110, 138}, 43, 181>
< 383, 4, {105, 110, 138, 185}, 45, 104>
< 384, 1, {106}, 22, 21>
< 385, 1, {107}, 17, 164>
< 386, 1, {108}, 21, 33>
< 387, 2, {108, 197}, 0, 131>
< 388, 1, {109}, 38, 12>
< 389, 2, {31, 109}, 4, 77>
< 390, 3, {31, 109, 119}, 34, 161>
< 391, 4, {31, 35, 109, 119}, 7, 28>
< 392, 4, {31, 36, 109, 119}, 2, 69>
< 393, 2, {32, 109}, 0, 195>
< 394, 3, {32, 109, 111}, 32, 10>
< 395, 4, {32, 109, 111, 139}, 45, 127>
< 396, 3, {32, 109, 112}, 21, 4>
< 397, 1, {110}, 12, 78>
< 398, 2, {110, 185}, 32, 156>
< 399, 3, {110, 116, 185}, 1, 165>
< 400, 1, {111}, 6, 126>
< 401, 2, {111, 139}, 27, 196>
< 402, 1, {112}, 23, 42>
< 403, 1, {113}, 15, 156>
< 404, 1, {114}, 17, 96>
< 405, 1, {115}, 30, 20>
< 406, 1, {116}, 49, 151>
< 407, 1, {117}, 7, 91>
< 408, 2, {5, 117}, 35, 199>
< 409, 3, {5, 117, 221}, 38, 128>
< 410, 4, {5, 8, 117, 221}, 31, 189>
< 411, 4, {5, 9, 117, 221}, 34, 57>
< 412, 1, {118}, 28, 58>
< 413, 2, {17, 118}, 27, 142>
< 414, 3, {17, 118, 225}, 12, 109>
< 415, 4, {17, 20, 118, 225}, 24, 190>
< 416, 4, {17, 21, 118, 225}, 33, 153>
< 417, 1, {119}, 31, 89>
< 418, 2, {35, 119}, 39, 149>
< 419, 2, {36, 119}, 49, 40>
< 420, 1, {120}, 31, 181>
< 421, 2, {39, 120}, 29, 183>
< 422, 3, {39, 120, 169}, 25, 97>
< 423, 4, {39, 45, 120, 169}, 22, 177>
< 424, 4, {39, 46, 120, 169}, 47, 36>
< 425, 4, {39, 47, 120, 169}, 12, 40>
< 426, 1, {121}, 36, 188>
< 427, 2, {44, 121}, 31, 8>
< 428, 3, {44, 121, 170}, 32, 6>
< 429, 1, {122}, 27, 108>
< 430, 2, {45, 122}, 22, 12>
< 431, 3, {45, 122, 123}, 49, 25>
< 432, 4, {45, 50, 122, 123}, 30, 10>
< 433, 4, {45, 51, 122, 123}, 8, 132>
< 434, 4, {45, 52, 122, 123}, 16, 63>
< 435, 2, {46, 122}, 32, 82>
< 436, 2, {47, 122}, 21, 44>
< 437, 1, {123}, 33, 33>
< 438, 2, {50, 123}, 24, 101>
< 439, 3, {50, 123, 172}, 40, 87>
< 440, 4, {50, 57, 123, 172}, 0, 67>
< 441, 4, {50, 58, 123, 172}, 18, 25>
< 442, 2, {51, 123}, 41, 146>
< 443, 3, {51, 123, 204}, 44, 128>
< 444, 4, {51, 57, 123, 204}, 32, 102>
< 445, 2, {52, 123}, 36, 147>
< 446, 3, {52, 123, 124}, 47, 93>
< 447, 4, {52, 58, 123, 124}, 18, 22>
< 448, 1, {124}, 45, 164>
< 449, 2, {58, 124}, 22, 21>
< 450, 3, {58, 124, 126}, 43, 152>
< 451, 4, {58, 61, 124, 126}, 1, 83>
< 452, 1, {125}, 46, 13>
< 453, 1, {126}, 8, 42>
< 454, 2, {61, 126}, 5, 118>
< 455, 3, {61, 126, 174}, 5, 123>
< 456, 4, {61, 67, 126, 174}, 29, 138>
< 457, 4, {61, 68, 126, 174}, 36, 183>
< 458, 4, {61, 69, 126, 174}, 33, 59>
< 459, 1, {127}, 40, 75>
< 460, 2, {66, 127}, 49, 154>
< 461, 3, {66, 127, 175}, 10, 34>
< 462, 1, {128}, 19, 36>
< 463, 2, {67, 128}, 29, 39>
< 464, 3, {67, 128, 129}, 48, 38>
< 465, 4, {67, 72, 128, 129}, 19, 60>
< 466, 4, {67, 73, 128, 129}, 6, 39>
< 467, 4, {67, 74, 128, 129}, 2, 154>
< 468, 2, {68, 128}, 38, 176>
< 469, 2, {69, 128}, 0, 89>
< 470, 1, {129}, 21, 160>
< 471, 2, {72, 129}, 23, 98>
< 472, 3, {72, 129, 177}, 37, 47>
< 473, 4, {72, 79, 129, 177}, 27, 18>
< 474, 4, {72, 80, 129, 177}, 46, 178>
< 475, 2, {73, 129}, 42, 11>
< 476, 3, {73, 129, 211}, 24, 126>
< 477, 4, {73, 79, 129, 211}, 37, 151>
< 478, 2, {74, 129}, 12, 181>
< 479, 3, {74, 129, 130}, 39, 39>
< 480, 4, {74, 80, 129, 130}, 27, 10>
< 481, 1, {130}, 26, 158>
< 482, 2, {80, 130}, 35, 4>
< 483, 3, {80, 130, 132}, 36, 110>
< 484, 4, {80, 82, 130, 132}, 45, 175>
< 485, 1, {131}, 39, 61>
< 486, 1, {132}, 19, 96>
< 487, 2, {82, 132}, 2, 130>
< 488, 3, {82, 132, 179}, 0, 153>
< 489, 4, {82, 87, 132, 179}, 37, 43>
< 490, 4, {82, 88, 132, 179}, 7, 11>
< 491, 4, {82, 89, 132, 179}, 33, 6>
< 492, 1, {133}, 17, 139>
< 493, 2, {87, 133}, 39, 87>
< 494, 3, {87, 133, 134}, 49, 127>
< 495, 2, {88, 133}, 14, 95>
< 496, 2, {89, 133}, 43, 15>
< 497, 1, {134}, 5, 28>
< 498, 1, {135}, 7, 183>
< 499, 2, {100, 135}, 15, 74>
< 500, 3, {100, 135, 137}, 40, 9>
< 501, 4, {100, 105, 135, 137}, 40, 47>
< 502, 4, {100, 106, 135, 137}, 44, 51>
< 503, 4, {100, 107, 135, 137}, 13, 41>
< 504, 2, {101, 135}, 11, 169>
< 505, 3, {101, 135, 216}, 43, 177>
< 506, 1, {136}, 42, 121>
< 507, 1, {137}, 2, 34>
< 508, 2, {105, 137}, 9, 71>
< 509, 3, {105, 137, 138}, 22, 37>
< 510, 4, {105, 110, 137, 138}, 44, 124>
< 511, 2, {106, 137}, 27, 182>
< 512, 2, {107, 137}, 26, 146>
< 513, 1, {138}, 49, 193>
< 514, 2, {110, 138}, 43, 168>
< 515, 3, {110, 138, 185}, 7, 74>
< 516, 4, {110, 116, 138, 185}, 14, 34>
< 517, 1, {139}, 48, 148>
< 518, 1, {140}, 35, 6>
< 519, 2, {140, 154}, 32, 162>
< 520, 3, {140, 141, 154}, 36, 163>
< 521, 4, {140, 141, 154, 155}, 6, 143>
< 522, 1, {141}, 18, 129>
< 523, 2, {141, 155}, 45, 177>
< 524, 1, {142}, 1, 154>
< 525, 2, {142, 156}, 22, 1>
< 526, 3, {142, 143, 156}, 11, 83>
< 527, 4, {142, 143, 156, 157}, 7, 183>
< 528, 1, {143}, 25, 48>
< 529, 2, {143, 157}, 37, 181>
< 530, 1, {144}, 10, 6>
< 531, 2, {144, 158}, 38, 45>
< 532, 3, {144, 145, 158}, 27, 161>
< 533, 4, {144, 145, 158, 159}, 42, 66>
< 534, 1, {145}, 26, 198>
< 535, 2, {145, 159}, 43, 129>
< 536, 1, {146}, 11, 162>
< 537, 2, {146, 160}, 18, 73>
< 538, 3, {146, 147, 160}, 1, 112>
< 539, 4, {146, 147, 160, 161}, 19, 23>
< 540, 1, {147}, 16, 179>
< 541, 2, {147, 161}, 10, 188>
< 542, 1, {148}, 6, 169>
< 543, 2, {148, 162}, 44, 89>
< 544, 3, {148, 149, 162}, 11, 126>
< 545, 4, {148, 149, 162, 163}, 28, 124>
< 546, 1, {149}, 21, 3>
< 547, 2, {149, 163}, 43, 27>
< 548, 1, {150}, 13, 58>
< 549, 2, {150, 164}, 34, 112>
< 550, 1, {151}, 47, 121>
< 551, 2, {151, 165}, 39, 84>
< 552, 1, {152}, 40, 147>
< 553, 2, {152, 166}, 6, 103>
< 554, 3, {152, 153, 166}, 1, 1>
< 555, 4, {152, 153, 166, 167}, 37, 66>
< 556, 1, {153}, 45, 92>
< 557, 2, {153, 167}, 38, 10>
< 558, 1, {154}, 31, 4>
< 559, 2, {141, 154}, 34, 193>
< 560, 3, {141, 154, 155}, 25, 141>
< 561, 1, {155}, 13, 164>
< 562, 1, {156}, 32, 119>
< 563, 2, {143, 156}, 13, 168>
< 564, 3, {143, 156, 157}, 23, 149>
< 565, 1, {157}, 17, 2>
< 566, 1, {158}, 23, 125>
< 567, 2, {145, 158}, 20, 76>
< 568, 3, {145, 158, 159}, 1, 57>
< 569, 1, {159}, 29, 176>
< 570, 1, {160}, 21, 186>
< 571, 2, {147, 160}, 19, 106>
< 572, 3, {147, 160, 161}, 0, 194>
< 573, 1, {161}, 43, 87>
< 574, 1, {162}, 34, 66>
< 575, 2, {149, 162}, 30, 99>
< 576, 3, {149, 162, 163}, 27, 7>
< 577, 1, {163}, 18, 46>
< 578, 1, {164}, 46, 171>
< 579, 1, {165}, 48, 121>
< 580, 1, {166}, 29, 15>
< 581, 2, {153, 166}, 20, 61>
< 582, 3, {153, 166, 167}, 24, 16>
< 583, 1, {167}, 43, 60>
< 584, 1, {168}, 39, 186>
< 585, 2, {39, 168}, 29, 43>
< 586, 3, {39, 168, 169}, 13, 112>
< 587, 4, {39, 45, 168, 169}, 43, 50>
< 588, 4, {39, 46, 168, 169}, 15, 145>
< 589, 4, {39, 47, 168, 169}, 43, 46>
< 590, 2, {40, 168}, 9, 89>
< 591, 3, {40, 122, 168}, 44, 114>
< 592, 4, {40, 45, 122, 168}, 1, 199>
< 593, 4, {40, 46, 122, 168}, 2, 123>
< 594, 4, {40, 47, 122, 168}, 12, 33>
< 595, 2, {41, 168}, 5, 46>
< 596, 3, {41, 168, 200}, 24, 191>
< 597, 2, {42, 168}, 2, 15>
< 598, 3, {42, 168, 187}, 16, 55>
< 599, 4, {42, 45, 168, 187}, 25, 98>
< 600, 4, {42, 46, 168, 187}, 20, 184>
< 601, 4, {42, 47, 168, 187}, 30, 58>
< 602, 1, {169}, 23, 80>
< 603, 2, {45, 169}, 47, 109>
< 604, 3, {45, 123, 169}, 41, 158>
< 605, 4, {45, 50, 123, 169}, 40, 118>
< 606, 4, {45, 51, 123, 169}, 43, 63>
< 607, 4, {45, 52, 123, 169}, 46, 53>
< 608, 2, {46, 169}, 47, 143>
< 609, 2, {47, 169}, 6, 154>
< 610, 1, {170}, 23, 35>
< 611, 1, {171}, 1, 8>
< 612, 2, {51, 171}, 22, 172>
< 613, 3, {51, 171, 204}, 6, 2>
< 614, 4, {51, 57, 171, 204}, 10, 163>
< 615, 2, {52, 171}, 39, 155>
< 616, 3, {52, 124, 171}, 32, 59>
< 617, 4, {52, 58, 124, 171}, 39, 184>
< 618, 1, {172}, 42, 48>
< 619, 2, {57, 172}, 24, 4>
< 620, 2, {58, 172}, 3, 6>
< 621, 3, {58, 126, 172}, 17, 143>
< 622, 4, {58, 61, 126, 172}, 20, 36>
< 623, 1, {173}, 14, 36>
< 624, 2, {61, 173}, 37, 26>
< 625, 3, {61, 173, 174}, 2, 105>
< 626, 4, {61, 67, 173, 174}, 17, 161>
< 627, 4, {61, 68, 173, 174}, 7, 179>
< 628, 4, {61, 69, 173, 174}, 6, 5>
< 629, 2, {62, 173}, 9, 163>
< 630, 3, {62, 128, 173}, 12, 114>
< 631, 4, {62, 67, 128, 173}, 17, 107>
< 632, 4, {62, 68, 128, 173}, 33, 174>
< 633, 4, {62, 69, 128, 173}, 46, 189>
< 634, 2, {63, 173}, 5, 30>
< 635, 3, {63, 173, 207}, 27, 160>
< 636, 2, {64, 173}, 44, 14>
< 637, 3, {64, 173, 190}, 43, 164>
< 638, 4, {64, 67, 173, 190}, 19, 109>
< 639, 4, {64, 68, 173, 190}, 33, 90>
< 640, 4, {64, 69, 173, 190}, 14, 189>
< 641, 1, {174}, 49, 145>
< 642, 2, {67, 174}, 29, 54>
< 643, 3, {67, 129, 174}, 6, 39>
< 644, 4, {67, 72, 129, 174}, 30, 97>
< 645, 4, {67, 73, 129, 174}, 17, 45>
< 646, 4, {67, 74, 129, 174}, 23, 138>
< 647, 2, {68, 174}, 47, 134>
< 648, 2, {69, 174}, 49, 47>
< 649, 1, {175}, 25, 47>
< 650, 1, {176}, 44, 96>
< 651, 2, {73, 176}, 16, 107>
< 652, 3, {73, 176, 211}, 28, 67>
< 653, 4, {73, 79, 176, 211}, 17, 33>
< 654, 2, {74, 176}, 14, 43>
< 655, 3, {74, 130, 176}, 46, 147>
< 656, 4, {74, 80, 130, 176}, 40, 130>
< 657, 1, {177}, 34, 54>
< 658, 2, {79, 177}, 38, 12>
< 659, 2, {80, 177}, 36, 171>
< 660, 3, {80, 132, 177}, 17, 8>
< 661, 4, {80, 82, 132, 177}, 24, 4>
< 662, 1, {178}, 41, 123>
< 663, 2, {82, 178}, 27, 120>
< 664, 3, {82, 178, 179}, 28, 155>
< 665, 4, {82, 87, 178, 179}, 32, 139>
< 666, 4, {82, 88, 178, 179}, 37, 173>
< 667, 4, {82, 89, 178, 179}, 7, 84>
< 668, 2, {83, 178}, 39, 4>
< 669, 3, {83, 133, 178}, 21, 8>
< 670, 4, {83, 87, 133, 178}, 25, 53>
< 671, 4, {83, 88, 133, 178}, 3, 48>
< 672, 4, {83, 89, 133, 178}, 49, 101>
< 673, 2, {84, 178}, 30, 14>
< 674, 3, {84, 178, 213}, 18, 191>
< 675, 2, {85, 178}, 43, 67>
< 676, 3, {85, 178, 193}, 12, 57>
< 677, 4, {85, 87, 178, 193}, 2, 198>
< 678, 4, {85, 88, 178, 193}, 8, 13>
< 679, 4, {85, 89, 178, 193}, 11, 60>
< 680, 1, {179}, 39, 129>
< 681, 2, {87, 179}, 4, 52>
< 682, 3, {87, 134, 179}, 6, 43>
< 683, 2, {88, 179}, 28, 35>
< 684, 2, {89, 179}, 31, 21>
< 685, 1, {180}, 22, 151>
< 686, 1, {181}, 16, 11>
< 687, 1, {182}, 14, 138>
< 688, 2, {100, 182}, 43, 113>
< 689, 3, {100, 137, 182}, 43, 16>
< 690, 4, {100, 105, 137, 182}, 39, 199>
< 691, 4, {100, 106, 137, 182}, 31, 123>
< 692, 4, {100, 107, 137, 182}, 29, 118>
< 693, 2, {101, 182}, 9, 195>
< 694, 3, {101, 182, 216}, 11, 8>
< 695, 2, {102, 182}, 11, 51>
< 696, 3, {102, 182, 183}, 20, 158>
< 697, 4, {102, 105, 182, 183}, 13, 180>
< 698, 4, {102, 106, 182, 183}, 18, 145>
< 699, 4, {102, 107, 182, 183}, 10, 10>
< 700, 2, {103, 182}, 30, 70>
< 701, 3, {103, 182, 196}, 18, 133>
< 702, 4, {103, 105, 182, 196}, 48, 44>
< 703, 4, {103, 106, 182, 196}, 44, 69>
< 704, 4, {103, 107, 182, 196}, 47, 133>
< 705, 1, {183}, 10, 56>
< 706, 2, {105, 183}, 17, 106>
< 707, 3, {105, 138, 183}, 14, 43>
< 708, 4, {105, 110, 138, 183}, 4, 21>
< 709, 2, {106, 183}, 35, 168>
< 710, 2, {107, 183}, 33, 163>
< 711, 1, {184}, 0, 98>
< 712, 1, {185}, 30, 187>
< 713, 2, {116, 185}, 14, 121>
< 714, 1, {186}, 37, 174>
< 715, 2, {39, 186}, 45, 166>
< 716, 3, {39, 169, 186}, 30, 60>
< 717, 4, {39, 45, 169, 186}, 39, 30>
< 718, 4, {39, 46, 169, 186}, 27, 137>
< 719, 4, {39, 47, 169, 186}, 19, 198>
< 720, 1, {187}, 5, 82>
< 721, 2, {45, 187}, 1, 137>
< 722, 3, {45, 123, 187}, 12, 33>
< 723, 4, {45, 50, 123, 187}, 11, 37>
< 724, 4, {45, 51, 123, 187}, 43, 152>
< 725, 4, {45, 52, 123, 187}, 2, 96>
< 726, 2, {46, 187}, 2, 192>
< 727, 2, {47, 187}, 4, 113>
< 728, 1, {188}, 48, 114>
< 729, 2, {51, 188}, 43, 81>
< 730, 3, {51, 188, 204}, 20, 82>
< 731, 4, {51, 57, 188, 204}, 32, 164>
< 732, 2, {52, 188}, 47, 56>
< 733, 3, {52, 124, 188}, 0, 123>
< 734, 4, {52, 58, 124, 188}, 2, 131>
< 735, 1, {189}, 21, 190>
< 736, 2, {61, 189}, 30, 40>
< 737, 3, {61, 174, 189}, 20, 68>
< 738, 4, {61, 67, 174, 189}, 31, 161>
< 739, 4, {61, 68, 174, 189}, 0, 21>
< 740, 4, {61, 69, 174, 189}, 19, 55>
< 741, 1, {190}, 15, 164>
< 742, 2, {67, 190}, 42, 62>
< 743, 3, {67, 129, 190}, 9, 112>
< 744, 4, {67, 72, 129, 190}, 23, 199>
< 745, 4, {67, 73, 129, 190}, 21, 73>
< 746, 4, {67, 74, 129, 190}, 20, 76>
< 747, 2, {68, 190}, 29, 175>
< 748, 2, {69, 190}, 16, 78>
< 749, 1, {191}, 47, 101>
< 750, 2, {73, 191}, 20, 121>
< 751, 3, {73, 191, 211}, 38, 16>
< 752, 4, {73, 79, 191, 211}, 7, 41>
< 753, 2, {74, 191}, 4, 63>
< 754, 3, {74, 130, 191}, 23, 125>
< 755, 4, {74, 80, 130, 191}, 16, 15>
< 756, 1, {192}, 30, 28>
< 757, 2, {82, 192}, 14, 164>
< 758, 3, {82, 179, 192}, 21, 198>
< 759, 4, {82, 87, 179, 192}, 11, 21>
< 760, 4, {82, 88, 179, 192}, 25, 52>
< 761, 4, {82, 89, 179, 192}, 0, 115>
< 762, 1, {193}, 38, 21>
< 763, 2, {87, 193}, 48, 73>
< 764, 3, {87, 134, 193}, 45, 104>
< 765, 2, {88, 193}, 11, 60>
< 766, 2, {89, 193}, 23, 62>
< 767, 1, {194}, 20, 152>
< 768, 1, {195}, 42, 77>
< 769, 2, {100, 195}, 21, 144>
< 770, 3, {100, 137, 195}, 36, 18>
< 771, 4, {100, 105, 137, 195}, 4, 150>
< 772, 4, {100, 106, 137, 195}, 42, 127>
< 773, 4, {100, 107, 137, 195}, 17, 95>
< 774, 2, {101, 195}, 4, 83>
< 775, 3, {101, 195, 216}, 9, 68>
< 776, 1, {196}, 45, 45>
< 777, 2, {105, 196}, 15, 30>
< 778, 3, {105, 138, 196}, 17, 36>
< 779, 4, {105, 110, 138, 196}, 13, 41>
< 780, 2, {106, 196}, 8, 67>
< 781, 2, {107, 196}, 3, 100>
< 782, 1, {197}, 48, 161>
< 783, 1, {198}, 22, 182>
< 784, 2, {39, 198}, 8, 96>
< 785, 3, {39, 169, 198}, 23, 139>
< 786, 4, {39, 45, 169, 198}, 12, 187>
< 787, 4, {39, 46, 169, 198}, 13, 59>
< 788, 4, {39, 47, 169, 198}, 41, 163>
< 789, 1, {199}, 31, 159>
< 790, 2, {2, 199}, 0, 52>
< 791, 3, {2, 199, 220}, 14, 190>
< 792, 4, {2, 5, 199, 220}, 42, 103>
< 793, 2, {3, 199}, 35, 51>
< 794, 1, {200}, 46, 98>
< 795, 1, {201}, 4, 165>
< 796, 2, {50, 201}, 3, 56>
< 797, 3, {50, 172, 201}, 19, 128>
< 798, 4, {50, 57, 172, 201}, 25, 86>
< 799, 4, {50, 58, 172, 201}, 7, 194>
< 800, 2, {51, 201}, 3, 1>
< 801, 3, {51, 201, 204}, 45, 82>
< 802, 4, {51, 57, 201, 204}, 37, 37>
< 803, 2, {52, 201}, 5, 84>
< 804, 3, {52, 124, 201}, 33, 105>
< 805, 4, {52, 58, 124, 201}, 41, 167>
< 806, 1, {202}, 13, 99>
< 807, 2, {8, 202}, 43, 29>
< 808, 3, {8, 202, 222}, 48, 107>
< 809, 2, {9, 202}, 11, 13>
< 810, 3, {9, 57, 202}, 10, 39>
< 811, 1, {203}, 9, 39>
< 812, 2, {10, 203}, 47, 118>
< 813, 2, {11, 203}, 36, 58>
< 814, 1, {204}, 33, 157>
< 815, 2, {57, 204}, 46, 185>
< 816, 1, {205}, 42, 51>
< 817, 2, {61, 205}, 5, 12>
< 818, 3, {61, 174, 205}, 45, 29>
< 819, 4, {61, 67, 174, 205}, 44, 71>
< 820, 4, {61, 68, 174, 205}, 47, 76>
< 821, 4, {61, 69, 174, 205}, 16, 136>
< 822, 1, {206}, 44, 76>
< 823, 2, {14, 206}, 21, 134>
< 824, 3, {14, 206, 224}, 13, 96>
< 825, 4, {14, 17, 206, 224}, 26, 160>
< 826, 2, {15, 206}, 39, 149>
< 827, 1, {207}, 24, 165>
< 828, 1, {208}, 27, 55>
< 829, 2, {72, 208}, 17, 10>
< 830, 3, {72, 177, 208}, 45, 152>
< 831, 4, {72, 79, 177, 208}, 18, 56>
< 832, 4, {72, 80, 177, 208}, 10, 64>
< 833, 2, {73, 208}, 2, 176>
< 834, 3, {73, 208, 211}, 12, 80>
< 835, 4, {73, 79, 208, 211}, 7, 175>
< 836, 2, {74, 208}, 30, 156>
< 837, 3, {74, 130, 208}, 9, 90>
< 838, 4, {74, 80, 130, 208}, 38, 86>
< 839, 1, {209}, 31, 160>
< 840, 2, {20, 209}, 8, 64>
< 841, 3, {20, 209, 226}, 48, 141>
< 842, 2, {21, 209}, 9, 172>
< 843, 3, {21, 79, 209}, 2, 148>
< 844, 1, {210}, 1, 26>
< 845, 2, {22, 210}, 4, 110>
< 846, 2, {23, 210}, 28, 106>
< 847, 1, {211}, 10, 15>
< 848, 2, {79, 211}, 15, 12>
< 849, 1, {212}, 20, 26>
< 850, 2, {82, 212}, 12, 164>
< 851, 3, {82, 179, 212}, 25, 53>
< 852, 4, {82, 87, 179, 212}, 49, 183>
< 853, 4, {82, 88, 179, 212}, 6, 56>
< 854, 4, {82, 89, 179, 212}, 35, 94>
< 855, 1, {213}, 14, 68>
< 856, 1, {214}, 26, 162>
< 857, 1, {215}, 25, 13>
< 858, 2, {100, 215}, 41, 110>
< 859, 3, {100, 137, 215}, 5, 101>
< 860, 4, {100, 105, 137, 215}, 47, 144>
< 861, 4, {100, 106, 137, 215}, 23, 90>
< 862, 4, {100, 107, 137, 215}, 45, 109>
< 863, 2, {101, 215}, 18, 176>
< 864, 3, {101, 215, 216}, 32, 24>
< 865, 1, {216}, 25, 22>
< 866, 1, {217}, 13, 109>
< 867, 2, {110, 217}, 39, 73>
< 868, 3, {110, 185, 217}, 42, 148>
< 869, 4, {110, 116, 185, 217}, 23, 71>
< 870, 1, {218}, 22, 117>
< 871, 1, {219}, 18, 126>
< 872, 2, {2, 219}, 27, 96>
< 873, 3, {2, 219, 220}, 41, 37>
< 874, 4, {2, 5, 219, 220}, 0, 21>
< 875, 2, {3, 219}, 2, 44>
< 876, 2, {4, 219}, 12, 82>
< 877, 3, {4, 117, 219}, 35, 88>
< 878, 4, {4, 5, 117, 219}, 6, 108>
< 879, 1, {220}, 42, 161>
< 880, 2, {5, 220}, 10, 184>
< 881, 3, {5, 220, 221}, 15, 28>
< 882, 4, {5, 8, 220, 221}, 30, 2>
< 883, 4, {5, 9, 220, 221}, 47, 107>
< 884, 1, {221}, 19, 2>
< 885, 2, {8, 221}, 11, 177>
< 886, 3, {8, 221, 222}, 29, 30>
< 887, 2, {9, 221}, 0, 107>
< 888, 3, {9, 57, 221}, 45, 130>
< 889, 1, {222}, 11, 81>
< 890, 1, {223}, 48, 19>
< 891, 2, {14, 223}, 19, 101>
< 892, 3, {14, 223, 224}, 16, 65>
< 893, 4, {14, 17, 223, 224}, 31, 50>
< 894, 2, {15, 223}, 14, 106>
< 895, 2, {16, 223}, 44, 95>
< 896, 3, {16, 118, 223}, 16, 134>
< 897, 4, {16, 17, 118, 223}, 23, 116>
< 898, 1, {224}, 20, 184>
< 899, 2, {17, 224}, 6, 132>
< 900, 3, {17, 224, 225}, 7, 49>
< 901, 4, {17, 20, 224, 225}, 5, 20>
< 902, 4, {17, 21, 224, 225}, 34, 165>
< 903, 1, {225}, 24, 90>
< 904, 2, {20, 225}, 32, 83>
< 905, 3, {20, 225, 226}, 31, 19>
< 906, 2, {21, 225}, 41, 73>
< 907, 3, {21, 79, 225}, 43, 104>
< 908, 1, {226}, 48, 78>
< 909, 1, {227}, 36, 126>
< 910, 1, {228}, 18, 162>
< 911, 2, {33, 228}, 42, 12>
< 912, 3, {33, 228, 229}, 37, 72>
< 913, 2, {34, 228}, 11, 163>
< 914, 1, {229}, 39, 54>

};
